"TOA5","S2bog","CR1000","34019","CR1000.Std.19","CPU:2020.01.13_S2BogWell.CR1","14464","S2BWMet"
TIMESTAMP,RECORD,AirT,AirTBW,RH,RHBW,PAR_Den,BP,BPnorm,Batt_volt
TS,RN,Deg C,Deg C,%,%,Âµmol/s/mÂ²,kPa,kPa,V DC
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
2021-01-29 12:00:00,5475,-6.8,-6.014,56,63.89,270.4898,97.2,102.2,13.3
2021-01-29 12:30:00,5476,-6.4,-5.932,57.5,66.95,279.7257,97.1,102.1,12.48
2021-01-29 13:00:00,5477,-6.2,-5.719,57.6,66.56,185.2904,97.1,102.1,12.42
2021-01-29 13:30:00,5478,-5.9,-5.568,56.5,65.47,155.5169,97.1,102.1,12.69
2021-01-29 14:00:00,5479,-5.9,-5.466,60.5,68.57,142.432,97,102,12.5
2021-01-29 14:30:00,5480,-5.7,-5.284,59.6,67.16,130.2148,97,102,12.37
2021-01-29 15:00:00,5481,-5.5,-5.04,59.1,66.8,113.8754,97,102,12.35
2021-01-29 15:30:00,5482,-5.6,-5.264,61.9,70.17,89.98098,96.9,101.9,12.29
2021-01-29 16:00:00,5483,-5.8,-5.507,65,74.35,58.66236,96.9,101.9,12.2
2021-01-29 16:30:00,5484,-6.5,-6.278,69.2,78.45,23.35584,97,101.9,12.07
2021-01-29 17:00:00,5485,-6.6,-6.319,72.6,81.5,5.062688,96.9,101.9,12.02
2021-01-29 17:30:00,5486,-6.7,-6.329,74,82.3,0.4050098,96.9,101.9,12
2021-01-29 18:00:00,5487,-6.7,-6.329,76.6,84.6,0.2700305,96.9,101.9,11.97
2021-01-29 18:30:00,5488,-6.6,-6.176,76.7,83.4,0.2700537,96.9,101.9,11.96
2021-01-29 19:00:00,5489,-6.4,-6.075,75.3,83.2,0.2025434,96.9,101.8,11.94
2021-01-29 19:30:00,5490,-6.3,-5.963,74.7,82.8,0.2700643,96.8,101.8,11.93
2021-01-29 20:00:00,5491,-6.3,-5.892,74.2,82.6,0.2700512,96.8,101.8,11.91
2021-01-29 20:30:00,5492,-6.3,-5.872,76.3,84.1,0.2700493,96.7,101.7,11.91
2021-01-29 21:00:00,5493,-6.1,-5.71,74.8,82.8,0.2700553,96.7,101.7,11.89
2021-01-29 21:30:00,5494,-6,-5.628,76.2,84,0.2025454,96.7,101.7,11.89
2021-01-29 22:00:00,5495,-5.8,-5.324,70.9,79.28,0.2700532,96.7,101.6,11.87
2021-01-29 22:30:00,5496,-5.6,-5.253,73,80.2,0.2700286,96.7,101.6,11.87
2021-01-29 23:00:00,5497,-5.5,-5.04,70.6,78.86,0.2700256,96.6,101.6,11.86
2021-01-29 23:30:00,5498,-5.4,-4.99,74.4,81.6,0.2025062,96.6,101.6,11.86
2021-01-30 00:00:00,5499,-5.3,-4.959,72.4,79.21,0.2700051,96.6,101.6,11.84
2021-01-30 00:30:00,5500,-5.3,-4.838,69.9,78.49,0.2025111,96.6,101.6,11.84
2021-01-30 01:00:00,5501,-5.2,-4.878,69.6,78.35,0.2025087,96.6,101.6,11.83
2021-01-30 01:30:00,5502,-5.3,-4.908,65.7,75.62,0.2025107,96.5,101.5,11.83
2021-01-30 02:00:00,5503,-5.3,-4.939,65.2,74.31,0.2025113,96.5,101.5,11.82
2021-01-30 02:30:00,5504,-5.2,-4.817,60.2,68.43,0.2700145,96.5,101.5,11.82
2021-01-30 03:00:00,5505,-5.3,-4.898,56.4,65.49,0.2025121,96.5,101.5,11.82
2021-01-30 03:30:00,5506,-5.3,-4.949,54.8,65.75,0.2700098,96.4,101.4,11.82
2021-01-30 04:00:00,5507,-5.5,-5.131,57.5,66.1,0.2700026,96.4,101.4,11.8
2021-01-30 04:30:00,5508,-5.6,-5.223,60.8,68.41,0.2700041,96.4,101.4,11.81
2021-01-30 05:00:00,5509,-5.6,-5.223,61.1,70.28,0.2025141,96.4,101.4,11.8
2021-01-30 05:30:00,5510,-5.6,-5.264,63.2,70.65,0.2700107,96.4,101.4,11.8
2021-01-30 06:00:00,5511,-5.5,-5.142,64.7,71.34,0.2700163,96.4,101.4,11.79
2021-01-30 06:30:00,5512,-5.5,-5.081,64.4,74.52,0.2700153,96.4,101.4,11.78
2021-01-30 07:00:00,5513,-5.4,-5.04,66.6,74.87,0.2700145,96.4,101.4,11.79
2021-01-30 07:30:00,5514,-5.4,-5.03,68.4,75.62,0.5400463,96.4,101.4,11.79
2021-01-30 08:00:00,5515,-5.4,-4.97,70.6,78.43,3.712587,96.4,101.4,11.78
2021-01-30 08:30:00,5516,-5.3,-4.898,75.2,82.2,8.302472,96.4,101.4,11.78
2021-01-30 09:00:00,5517,-5.2,-4.716,74.4,82.1,12.01528,96.4,101.4,11.78
2021-01-30 09:30:00,5518,-4.9,-4.574,76,83.3,19.10373,96.4,101.4,11.77
2021-01-30 10:00:00,5519,-4.5,-4.017,75.8,83.2,71.95802,96.4,101.4,11.8
2021-01-30 10:30:00,5520,-4.1,-3.641,78.3,85,91.19904,96.4,101.4,11.82
2021-01-30 11:00:00,5521,-3.8,-3.429,79,86,66.96302,96.4,101.4,11.8
2021-01-30 11:30:00,5522,-3.6,-3.297,78.2,85.9,54.13002,96.4,101.4,11.79
2021-01-30 12:00:00,5523,-3.4,-3.034,77.1,84.1,79.09802,96.4,101.3,11.8
2021-01-30 12:30:00,5524,-3.1,-2.73,76.4,83.5,89.22318,96.3,101.3,11.81
2021-01-30 13:00:00,5525,-2.8,-2.365,77,83.6,79.90901,96.3,101.3,11.8
2021-01-30 13:30:00,5526,-2.5,-2.041,75,82.5,78.89764,96.3,101.3,11.8
2021-01-30 14:00:00,5527,-2,-1.535,75.8,82.1,86.38561,96.3,101.3,11.81
2021-01-30 14:30:00,5528,-1.7,-1.19,73.3,80.9,103.922,96.3,101.3,11.81
2021-01-30 15:00:00,5529,-1.6,-1.16,73.3,80.8,89.33408,96.3,101.3,11.81
2021-01-30 15:30:00,5530,-1.6,-1.272,75.4,82.7,92.91228,96.3,101.3,11.82
2021-01-30 16:00:00,5531,-1.9,-1.555,75.7,84.3,55.93658,96.3,101.3,11.79
2021-01-30 16:30:00,5532,-2.1,-1.717,78.1,86.4,22.40083,96.4,101.3,11.78
2021-01-30 17:00:00,5533,-2.2,-1.89,80.1,87.3,6.140136,96.4,101.4,11.77
2021-01-30 17:30:00,5534,-2.3,-2,79.7,87.5,0.4048593,96.4,101.4,11.76
2021-01-30 18:00:00,5535,-2.4,-2.081,81,88.5,0.2699015,96.5,101.5,11.77
2021-01-30 18:30:00,5536,-2.4,-2.203,82.3,89.3,0.2699215,96.5,101.5,11.76
2021-01-30 19:00:00,5537,-2.6,-2.305,82.7,89.9,0.2699384,96.5,101.5,11.76
2021-01-30 19:30:00,5538,-2.6,-2.396,83.3,90.9,0.2699531,96.5,101.5,11.76
2021-01-30 20:00:00,5539,-2.7,-2.518,84.4,91.9,0.2699527,96.5,101.5,11.76
2021-01-30 20:30:00,5540,-2.8,-2.69,86.3,94,0.269957,96.5,101.5,11.76
2021-01-30 21:00:00,5541,-3,-2.791,87.8,95,0.2699584,96.6,101.6,11.75
2021-01-30 21:30:00,5542,-3.1,-2.922,89.3,96.7,0.2699661,96.6,101.6,11.75
2021-01-30 22:00:00,5543,-3.2,-3.054,90,97.5,0.2699614,96.6,101.6,11.75
2021-01-30 22:30:00,5544,-3.1,-3.115,90.7,97.9,0.2699623,96.6,101.6,11.74
2021-01-30 23:00:00,5545,-3.3,-3.156,90.7,98.1,0.2699681,96.6,101.6,11.75
2021-01-30 23:30:00,5546,-3.4,-3.175,90.9,98.4,0.2699615,96.6,101.6,11.75
2021-01-31 00:00:00,5547,-3.4,-3.297,90.8,98.7,0.2699567,96.7,101.6,11.73
2021-01-31 00:30:00,5548,-3.4,-3.459,90.4,98.6,0.202481,96.7,101.7,11.75
2021-01-31 01:00:00,5549,-3.8,-3.885,89.6,98.6,0.2024668,96.7,101.7,11.74
2021-01-31 01:30:00,5550,-4.3,-4.432,88.5,98.2,0.2024637,96.7,101.7,11.73
2021-01-31 02:00:00,5551,-4.5,-4.798,89.6,98.7,0.2024927,96.8,101.7,11.74
2021-01-31 02:30:00,5552,-4.8,-4.939,89.1,98.3,0.2025065,96.8,101.8,11.73
2021-01-31 03:00:00,5553,-5.3,-5.345,88.5,98.2,0.2025083,96.8,101.8,11.73
2021-01-31 03:30:00,5554,-5.5,-5.568,88.8,98.5,0.202507,96.8,101.8,11.73
2021-01-31 04:00:00,5555,-5.5,-5.507,89.1,98.5,0.2700055,96.9,101.8,11.73
2021-01-31 04:30:00,5556,-5.6,-5.649,88.5,98.2,0.2024942,96.9,101.9,11.73
2021-01-31 05:00:00,5557,-5.5,-5.466,89.1,98.6,0.2700103,96.9,101.9,11.72
2021-01-31 05:30:00,5558,-5.4,-5.304,89.5,98.7,0.2700112,96.9,101.9,11.71
2021-01-31 06:00:00,5559,-5.3,-5.172,89.6,98.5,0.2700105,96.9,101.9,11.72
2021-01-31 06:30:00,5560,-5.3,-5.121,89.9,98.6,0.2700069,97,101.9,11.72
2021-01-31 07:00:00,5561,-5.4,-5.355,89.8,98.3,0.2700042,97,102,11.72
2021-01-31 07:30:00,5562,-5.4,-5.284,89.7,98.7,0.4725365,97,102,11.72
2021-01-31 08:00:00,5563,-5.3,-5.081,90.7,98.7,3.240211,97,102,11.72
2021-01-31 08:30:00,5564,-5.1,-4.858,91.3,98.5,7.762681,97,102,11.71
2021-01-31 09:00:00,5565,-4.9,-4.595,90.9,98.2,15.18831,97,102,11.72
2021-01-31 09:30:00,5566,-4.5,-4.117,91.3,98.3,23.49148,97,102,11.72
2021-01-31 10:00:00,5567,-4.2,-3.662,92.3,97.8,28.21688,97,102,11.73
2021-01-31 10:30:00,5568,-3.7,-3.135,92,97.6,33.21321,97,102,11.73
2021-01-31 11:00:00,5569,-3.2,-2.709,91.7,97.1,36.1778,97.1,102,11.72
2021-01-31 11:30:00,5570,-2.9,-2.406,91.1,96.6,40.15708,97.1,102,11.73
2021-01-31 12:00:00,5571,-2.8,-2.426,90.9,96.7,41.70792,97,102,11.73
2021-01-31 12:30:00,5572,-2.9,-2.609,90.6,96.7,35.02682,97,102,11.73
2021-01-31 13:00:00,5573,-3,-2.669,89.8,96.4,32.86413,97,102,11.72
2021-01-31 13:30:00,5574,-3,-2.771,88.6,95.5,29.89609,97,102,11.72
2021-01-31 14:00:00,5575,-3.3,-2.993,88.3,95,25.51018,97,102,11.72
2021-01-31 14:30:00,5576,-3.6,-3.216,87.4,94.7,22.40558,97.1,102,11.71
2021-01-31 15:00:00,5577,-3.5,-3.297,87.3,94.5,19.43668,97.1,102.1,11.71
2021-01-31 15:30:00,5578,-3.7,-3.398,87.1,94.3,20.44894,97.1,102.1,11.71
2021-01-31 16:00:00,5579,-3.8,-3.56,87.5,94.6,10.259,97.1,102.1,11.7
2021-01-31 16:30:00,5580,-4,-3.723,88.7,95.7,7.018978,97.2,102.1,11.7
2021-01-31 17:00:00,5581,-4.2,-3.945,90.2,97,2.564589,97.2,102.2,11.69
2021-01-31 17:30:00,5582,-4.3,-4.088,91,97.7,0.3374558,97.2,102.2,11.7
2021-01-31 18:00:00,5583,-4.3,-4.199,91.3,97.8,0.2699876,97.2,102.2,11.7
2021-01-31 18:30:00,5584,-4.4,-4.371,90.9,97.7,0.270005,97.3,102.2,11.69
2021-01-31 19:00:00,5585,-4.6,-4.432,90.7,97.5,0.2700123,97.3,102.2,11.69
2021-01-31 19:30:00,5586,-4.8,-4.513,90.4,97.3,0.2025088,97.3,102.2,11.69
2021-01-31 20:00:00,5587,-4.8,-4.665,90.5,97,0.202507,97.3,102.3,11.69
2021-01-31 20:30:00,5588,-5,-4.736,90.1,97.1,0.202509,97.3,102.3,11.69
2021-01-31 21:00:00,5589,-5,-4.858,89.9,97.2,0.2025065,97.3,102.3,11.69
2021-01-31 21:30:00,5590,-5.2,-4.939,89.9,97.1,0.2700097,97.3,102.3,11.68
2021-01-31 22:00:00,5591,-5.2,-4.939,90.1,97.2,0.2700156,97.4,102.4,11.68
2021-01-31 22:30:00,5592,-5.3,-4.99,89.6,96.5,0.2025055,97.4,102.4,11.68
2021-01-31 23:00:00,5593,-5.5,-5.183,89.8,96.9,0.2025123,97.4,102.4,11.68
2021-01-31 23:30:00,5594,-5.4,-5.121,89.3,96.3,0.2700097,97.4,102.4,11.68
2021-02-01 00:00:00,5595,-5.5,-5.193,89,96,0.2700128,97.3,102.3,11.67
2021-02-01 00:30:00,5596,-5.6,-5.345,87.4,94.3,0.270009,97.4,102.3,11.68
2021-02-01 01:00:00,5597,-5.9,-5.588,86.1,94.3,0.202509,97.4,102.4,11.67
2021-02-01 01:30:00,5598,-6,-5.76,87.2,94.7,0.2025078,97.4,102.4,11.67
2021-02-01 02:00:00,5599,-6.2,-5.872,86.6,94.1,0.2025137,97.4,102.4,11.67
2021-02-01 02:30:00,5600,-6.3,-5.994,86.3,93.9,0.2025144,97.4,102.4,11.67
2021-02-01 03:00:00,5601,-6.4,-6.095,84.8,92.6,0.2700322,97.5,102.4,11.67
2021-02-01 03:30:00,5602,-6.7,-6.359,84.3,92,0.2025345,97.4,102.4,11.67
2021-02-01 04:00:00,5603,-6.8,-6.561,85.2,92.5,0.2700502,97.4,102.4,11.67
2021-02-01 04:30:00,5604,-7,-6.704,85.3,93.5,0.2700556,97.5,102.4,11.67
2021-02-01 05:00:00,5605,-7.1,-6.774,85.9,93.6,0.2700668,97.4,102.4,11.67
2021-02-01 05:30:00,5606,-7.1,-6.826,86,93.6,0.2700868,97.5,102.4,11.66
2021-02-01 06:00:00,5607,-7.3,-6.886,85.4,93.4,0.2700909,97.5,102.5,11.66
2021-02-01 06:30:00,5608,-7.2,-6.927,85.9,93.4,0.270089,97.5,102.5,11.66
2021-02-01 07:00:00,5609,-7.4,-7.049,86.2,93.6,0.2700899,97.6,102.5,11.66
2021-02-01 07:30:00,5610,-7.5,-7.221,85.3,93.5,0.5401942,97.6,102.5,11.66
2021-02-01 08:00:00,5611,-7.7,-7.374,85.4,93.3,3.848764,97.6,102.5,11.66
2021-02-01 08:30:00,5612,-7.8,-7.454,85,93,11.88387,97.6,102.6,11.66
2021-02-01 09:00:00,5613,-7.9,-7.495,85.8,93.3,17.89341,97.6,102.5,11.66
2021-02-01 09:30:00,5614,-7.8,-7.374,85.6,93.2,26.53591,97.6,102.6,11.66
2021-02-01 10:00:00,5615,-7.7,-7.272,84.8,92.6,38.08258,97.6,102.6,11.68
2021-02-01 10:30:00,5616,-7.6,-7.241,84.8,92.2,44.836,97.6,102.5,11.69
2021-02-01 11:00:00,5617,-7.5,-7.059,84.7,92.4,52.32964,97.6,102.5,11.69
2021-02-01 11:30:00,5618,-7.5,-7.039,83.6,90.8,55.5716,97.6,102.5,11.69
2021-02-01 12:00:00,5619,-7.3,-6.947,83.3,91.3,68.40217,97.5,102.5,11.72
2021-02-01 12:30:00,5620,-7.2,-6.724,81.9,90.1,81.62934,97.5,102.5,11.73
2021-02-01 13:00:00,5621,-6.9,-6.592,80.9,89.5,71.29453,97.5,102.5,11.73
2021-02-01 13:30:00,5622,-7.1,-6.764,81.5,88.9,76.76078,97.4,102.4,11.74
2021-02-01 14:00:00,5623,-7.2,-6.805,81.9,89.5,76.82107,97.4,102.4,11.74
2021-02-01 14:30:00,5624,-6.9,-6.521,80.1,88.1,76.34602,97.4,102.4,11.74
2021-02-01 15:00:00,5625,-7.1,-6.774,81.7,89.6,50.69294,97.4,102.4,11.72
2021-02-01 15:30:00,5626,-7.1,-6.704,80.8,89.6,37.59888,97.5,102.5,11.68
2021-02-01 16:00:00,5627,-7.3,-6.846,82.2,90,26.93494,97.5,102.5,11.68
2021-02-01 16:30:00,5628,-7.4,-7.12,81.9,90.6,13.29897,97.5,102.5,11.66
2021-02-01 17:00:00,5629,-7.6,-7.475,84.5,92.9,4.185782,97.5,102.5,11.66
2021-02-01 17:30:00,5630,-7.9,-7.617,84.4,93.2,0.540171,97.5,102.5,11.65
2021-02-01 18:00:00,5631,-7.9,-7.698,84.6,93.1,0.2700847,97.5,102.5,11.65
2021-02-01 18:30:00,5632,-8.1,-7.82,84.6,93.1,0.2700881,97.5,102.5,11.65
2021-02-01 19:00:00,5633,-8.2,-7.901,85.2,93.6,0.2025733,97.5,102.5,11.65
2021-02-01 19:30:00,5634,-8.4,-8.06,86.4,94.3,0.2025699,97.5,102.5,11.65
2021-02-01 20:00:00,5635,-8.4,-8.06,86.6,94,0.2025743,97.5,102.5,11.65
2021-02-01 20:30:00,5636,-8.3,-7.982,86.6,94.4,0.2025949,97.5,102.5,11.64
2021-02-01 21:00:00,5637,-8.4,-8.01,86.2,94,0.2025976,97.5,102.5,11.64
2021-02-01 21:30:00,5638,-8.5,-8.21,86.4,94.1,0.2025971,97.5,102.5,11.64
2021-02-01 22:00:00,5639,-8.6,-8.25,86.6,94.3,0.2025993,97.5,102.4,11.64
2021-02-01 22:30:00,5640,-8.6,-8.26,86.8,94.6,0.2026053,97.4,102.4,11.64
2021-02-01 23:00:00,5641,-8.8,-8.35,87.1,94.6,0.2026029,97.4,102.4,11.64
2021-02-01 23:30:00,5642,-8.6,-8.43,86.7,94.4,0.2026045,97.4,102.4,11.64
2021-02-02 00:00:00,5643,-8.8,-8.5,87.1,94.8,0.2026039,97.4,102.4,11.64
2021-02-02 00:30:00,5644,-8.8,-8.56,87.2,95,0.2026035,97.5,102.4,11.63
2021-02-02 01:00:00,5645,-9,-8.71,87.4,95.2,0.202609,97.4,102.4,11.62
2021-02-02 01:30:00,5646,-9,-8.71,87.8,95.5,0.2026145,97.4,102.4,11.64
2021-02-02 02:00:00,5647,-9,-8.67,87.5,95.1,0.2026137,97.4,102.5,11.63
2021-02-02 02:30:00,5648,-9,-8.74,86.9,94.5,0.2026091,97.5,102.5,11.63
2021-02-02 03:00:00,5649,-9.1,-8.85,87.5,95.3,0.2026075,97.4,102.4,11.63
2021-02-02 03:30:00,5650,-9.2,-8.97,88.5,96.2,0.2701539,97.5,102.4,11.63
2021-02-02 04:00:00,5651,-9.3,-9.1,88.9,96.5,0.2026175,97.5,102.4,11.63
2021-02-02 04:30:00,5652,-9.5,-9.18,88.9,96.4,0.2026201,97.5,102.4,11.62
2021-02-02 05:00:00,5653,-9.5,-9.24,89.3,96.7,0.2026264,97.4,102.4,11.63
2021-02-02 05:30:00,5654,-9.6,-9.21,89.9,96.8,0.202632,97.4,102.4,11.63
2021-02-02 06:00:00,5655,-9.5,-9.2,89.8,96.7,0.2026337,97.5,102.4,11.63
2021-02-02 06:30:00,5656,-9.6,-9.21,89.9,96.7,0.202642,97.5,102.4,11.62
2021-02-02 07:00:00,5657,-9.5,-9.19,89.4,96.6,0.2026432,97.5,102.4,11.63
2021-02-02 07:30:00,5658,-9.5,-9.22,89.4,96.7,0.9456759,97.5,102.4,11.62
2021-02-02 08:00:00,5659,-9.6,-9.25,90,96.9,7.632922,97.5,102.4,11.62
2021-02-02 08:30:00,5660,-9.5,-9.06,89.7,96.6,26.4789,97.4,102.4,11.64
2021-02-02 09:00:00,5661,-9.5,-9.02,90,96.7,41.13619,97.4,102.4,11.62
2021-02-02 09:30:00,5662,-9.3,-8.94,89.4,96.1,58.62481,97.4,102.4,11.66
2021-02-02 10:00:00,5663,-9.1,-8.68,89.6,96.1,69.22592,97.3,102.3,11.67
2021-02-02 10:30:00,5664,-8.9,-8.37,88.7,95.2,85.36945,97.3,102.3,11.68
2021-02-02 11:00:00,5665,-8.6,-8.17,87.2,94.4,93.5359,97.3,102.3,11.69
2021-02-02 11:30:00,5666,-8.7,-8.12,86.9,94.1,118.3113,97.3,102.3,11.72
2021-02-02 12:00:00,5667,-7.9,-7.343,85.1,91.7,167.3132,97.3,102.3,11.75
2021-02-02 12:30:00,5668,-7.6,-6.867,83.8,89.6,185.5403,97.3,102.3,11.78
2021-02-02 13:00:00,5669,-7.5,-7.069,81,89.7,158.9974,97.3,102.2,11.76
2021-02-02 13:30:00,5670,-7.1,-6.663,80.1,87.3,220.7379,97.2,102.2,11.82
2021-02-02 14:00:00,5671,-7,-6.532,79.9,87.9,142.7729,97.1,102.1,11.79
2021-02-02 14:30:00,5672,-6.5,-5.892,78,85.2,237.1283,97.1,102.1,11.87
2021-02-02 15:00:00,5673,-6.5,-5.994,77.1,85,132.5759,97.1,102.1,11.87
2021-02-02 15:30:00,5674,-6.4,-6.135,77.1,86,73.98094,97.2,102.1,11.82
2021-02-02 16:00:00,5675,-6.6,-6.238,77,85.5,49.81568,97.1,102.1,11.79
2021-02-02 16:30:00,5676,-6.7,-6.439,78,87.1,33.00896,97.1,102.1,11.77
2021-02-02 17:00:00,5677,-7.2,-7.089,79.6,88.3,12.21742,97.1,102.1,11.74
2021-02-02 17:30:00,5678,-7.9,-7.779,81.6,90.7,0.877617,97,102,11.73
2021-02-02 18:00:00,5679,-8.1,-8.02,84.2,92.7,0.2700721,97,102,11.72
2021-02-02 18:30:00,5680,-8.3,-8.09,85.5,94.1,0.270074,97,102,11.71
2021-02-02 19:00:00,5681,-8.1,-7.739,85.6,93.8,0.2701173,97,101.9,11.7
2021-02-02 19:30:00,5682,-7.9,-7.749,85.3,92.3,0.2701367,97,101.9,11.7
2021-02-02 20:00:00,5683,-8.3,-8.1,87,94,0.2701432,96.9,101.9,11.69
2021-02-02 20:30:00,5684,-7.9,-7.495,86.7,93.5,0.2026132,96.9,101.9,11.68
2021-02-02 21:00:00,5685,-7.9,-7.617,86,93.8,0.202608,96.9,101.9,11.67
2021-02-02 21:30:00,5686,-7.8,-7.516,84.9,92.6,0.2026052,96.9,101.8,11.65
2021-02-02 22:00:00,5687,-7.9,-7.566,86.1,93.5,0.2026037,96.8,101.8,11.66
2021-02-02 22:30:00,5688,-8,-7.657,85.5,93.7,0.202596,96.8,101.8,11.65
2021-02-02 23:00:00,5689,-8.1,-7.759,85.6,93.6,0.2701318,96.8,101.8,11.65
2021-02-02 23:30:00,5690,-8.4,-8.25,85.7,93.3,0.202606,96.7,101.7,11.64
2021-02-03 00:00:00,5691,-8.5,-8.27,85.6,94.2,0.2701452,96.7,101.7,11.64
2021-02-03 00:30:00,5692,-9,-8.92,85.7,94.6,0.2026111,96.7,101.7,11.64
2021-02-03 01:00:00,5693,-8.9,-8.67,87,94.6,0.2026169,96.7,101.7,11.62
2021-02-03 01:30:00,5694,-8.4,-8.02,87,93.7,0.2701645,96.7,101.6,11.63
2021-02-03 02:00:00,5695,-8.2,-7.83,85.6,93.1,0.2026209,96.6,101.6,11.63
2021-02-03 02:30:00,5696,-8,-7.526,86.2,93.1,0.2026184,96.5,101.5,11.63
2021-02-03 03:00:00,5697,-7.8,-7.312,84.3,91.7,0.2026089,96.5,101.5,11.63
2021-02-03 03:30:00,5698,-7.7,-7.312,84.5,92,0.2026099,96.5,101.5,11.62
2021-02-03 04:00:00,5699,-7.5,-7.272,84.2,91.7,0.2025906,96.4,101.4,11.62
2021-02-03 04:30:00,5700,-7.5,-7.089,84.1,91.8,0.2025701,96.4,101.4,11.62
2021-02-03 05:00:00,5701,-7.3,-6.846,83.5,91.2,0.2025747,96.3,101.3,11.62
2021-02-03 05:30:00,5702,-7.2,-6.826,82.7,90.6,0.2025641,96.3,101.3,11.62
2021-02-03 06:00:00,5703,-7.4,-7.12,82.6,90.8,0.2025641,96.2,101.3,11.62
2021-02-03 06:30:00,5704,-8,-7.841,83.3,92.2,0.2700987,96.2,101.2,11.62
2021-02-03 07:00:00,5705,-8.5,-8.29,84.9,93.8,0.270093,96.2,101.2,11.61
2021-02-03 07:30:00,5706,-8.8,-8.71,84.5,93.3,1.755752,96.2,101.1,11.61
2021-02-03 08:00:00,5707,-9,-8.6,86.6,94.4,20.53036,96.1,101.1,11.62
2021-02-03 08:30:00,5708,-8,-7.638,85.1,92.1,48.49413,96.1,101.1,11.64
2021-02-03 09:00:00,5709,-7.2,-6.805,83.7,90.3,50.72139,96,101,11.63
2021-02-03 09:30:00,5710,-6.6,-6.197,81,88.1,65.16984,96,101,11.64
2021-02-03 10:00:00,5711,-6.2,-5.649,79.1,85.9,81.57038,96,101,11.66
2021-02-03 10:30:00,5712,-5.2,-4.605,76.6,84.2,181.2727,95.9,100.9,11.85
2021-02-03 11:00:00,5713,-4.1,-3.439,73.6,80.9,178.2,95.8,100.8,11.86
2021-02-03 11:30:00,5714,-3.2,-2.649,71.1,79.01,199.845,95.8,100.7,11.85
2021-02-03 12:00:00,5715,-2.3,-1.677,67,74.05,177.3471,95.6,100.6,11.94
2021-02-03 12:30:00,5716,-1.5,-0.826,66.8,72,282.3677,95.6,100.6,11.92
2021-02-03 13:00:00,5717,-1.2,-0.705,63.3,71.33,135.1423,95.5,100.5,11.96
2021-02-03 13:30:00,5718,-0.9,-0.28,64.1,71.44,204.7733,95.5,100.4,11.9
2021-02-03 14:00:00,5719,-0.5,0.023,62.1,69.48,158.0383,95.4,100.4,11.9
2021-02-03 14:30:00,5720,-0.4,0.145,62.1,69.95,161.6763,95.4,100.4,11.89
2021-02-03 15:00:00,5721,-0.4,0.124,63.7,70.98,112.3186,95.3,100.3,11.85
2021-02-03 15:30:00,5722,-0.5,-0.037,65.8,72.49,100.9817,95.3,100.3,11.84
2021-02-03 16:00:00,5723,-0.6,-0.199,64.7,72.32,61.85497,95.2,100.2,11.82
2021-02-03 16:30:00,5724,-0.7,-0.441,66.7,73.72,28.2644,95.2,100.2,11.79
2021-02-03 17:00:00,5725,-0.9,-0.624,66,72.88,11.94018,95.2,100.1,11.76
2021-02-03 17:30:00,5726,-1.2,-1.069,67.4,75.29,1.079395,95.1,100.1,11.76
2021-02-03 18:00:00,5727,-1.8,-1.677,72.5,80.2,0.2698673,95.1,100.1,11.75
2021-02-03 18:30:00,5728,-2.4,-2.305,72.9,82,0.2698918,95.1,100.1,11.74
2021-02-03 19:00:00,5729,-2.9,-2.73,76.5,84,0.2699088,95.2,100.1,11.74
2021-02-03 19:30:00,5730,-2.2,-1.677,75.2,81.7,0.2699416,95.1,100.1,11.73
2021-02-03 20:00:00,5731,-1.9,-1.272,70.3,77.13,0.2699586,95.1,100.1,11.73
2021-02-03 20:30:00,5732,-1.9,-1.656,73.7,82.1,0.2699623,95,100,11.72
2021-02-03 21:00:00,5733,-2.1,-1.616,74.3,81,0.2699458,95,100,11.72
2021-02-03 21:30:00,5734,-1.8,-1.474,75.6,82.8,0.2699241,95,100,11.71
2021-02-03 22:00:00,5735,-1.9,-1.515,74.7,82.2,0.2699177,95,99.9,11.71
2021-02-03 22:30:00,5736,-2,-1.646,75,82.2,0.2699087,94.9,99.9,11.7
2021-02-03 23:00:00,5737,-2.1,-1.727,78.3,85.2,0.2699064,94.9,99.9,11.69
2021-02-03 23:30:00,5738,-2.3,-2.031,82,89.4,0.2699145,94.9,99.9,11.69
2021-02-04 00:00:00,5739,-2.4,-2.224,83,91.4,0.2699257,95,99.9,11.69
2021-02-04 00:30:00,5740,-2.7,-2.507,88.9,95.9,0.2699482,95,100,11.67
2021-02-04 01:00:00,5741,-2.9,-2.709,91.1,97.9,0.2699508,95,99.9,11.68
2021-02-04 01:30:00,5742,-3.3,-3.024,91.2,98,0.2699597,95,99.9,11.67
2021-02-04 02:00:00,5743,-3.7,-3.479,90.8,97.6,0.2699667,94.9,99.9,11.67
2021-02-04 02:30:00,5744,-4,-3.763,90.5,97,0.2699567,94.9,99.9,11.66
2021-02-04 03:00:00,5745,-4.2,-4.007,90.8,97.2,0.2699652,94.9,99.9,11.66
2021-02-04 03:30:00,5746,-4.3,-4.108,91.6,98.1,0.2699714,94.9,99.9,11.65
2021-02-04 04:00:00,5747,-4.4,-4.148,92.1,98.6,0.2700044,94.9,99.9,11.65
