"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hs","Hc","tau","u_star","cov_Uz_Uz","cov_Uz_Ux","cov_Uz_Uy","cov_Uz_co2","cov_Uz_h2o","cov_Uz_Ts","cov_Ux_Ux","cov_Ux_Uy","cov_Ux_co2","cov_Ux_h2o","cov_Ux_Ts","cov_Uy_Uy","cov_Uy_co2","cov_Uy_h2o","cov_Uy_Ts","cov_co2_co2","cov_h2o_h2o","cov_Ts_Ts","Uz_Avg","Ux_Avg","Uy_Avg","co2_mean","h2o_Avg","Ts_mean","rho_a_mean","press_mean","panel_temp_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","batt_volt_Avg","std_wnd_dir","n_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Fc_irga","LE_irga","co2_wpl_LE","co2_wpl_H","h2o_wpl_LE","h2o_wpl_H","h2o_hmp_mean","t_hmp_mean","SWUpper_Avg","SWLower_Avg","LWUpper_Avg","LWLower_Avg","LWUpperCo_Avg","LWLowerCo_Avg","RsNet_Avg","RlNet_Avg","Rn_Avg","CNR4TC_Avg","Albedo_Avg","hfp01sc_1_Avg","hfp01sc_2_Avg","hfp01sc_3_Avg","hfp01sc_4_Avg","del_Tsoil(1)","del_Tsoil(2)","soil_water_T_Avg(1)","soil_water_T_Avg(2)","Tsoil_avg(1)","Tsoil_avg(2)","shf_cal(1)","shf_cal(2)","shf_cal(3)","shf_cal(4)","cs616_Avg(1)","cs616_Avg(2)","ch4_um_mol_Avg","press_7700_Avg","rssi_Avg"
"TS","RN","mg/(m^2 s)","W/m^2","W/m^2","W/m^2","kg/(m s^2)","m/s","(m/s)^2","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(mg/m^3)^2","(g/m^3)^2","C^2","m/s","m/s","m/s","mg/m^3","g/m^3","C","kg/m^3","kPa","C","degrees","degrees","m/s","m/s","V","degrees","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","unitless","mg/(m^2 s)","W/m^2","mg/(m^2 s)","mg/(m^2 s)","W/m^2","W/m^2","g/m^3","C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","C","C","frac_v_wtr","frac_v_wtr","C","C","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","uSeconds","uSeconds","umol/mol","kPa",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg"
"2022-07-16 17:30:00",5974,0.197153,-78.14131,-21.88338,-16.91978,0.00816111,0.08527894,0.1322782,0.006400976,0.003452058,0.258459,-0.03031827,-0.01940999,0.6996511,-0.4606495,1.548726,-0.3629367,-0.1037858,1.839541,-7.476037,1.427884,0.566205,140.7766,3.203615,1.262567,0.08289345,0.3571182,-2.645191,640.6678,16.54566,26.58161,1.122188,96.55292,31.48892,42.31117,-82.31116,2.775512,2.669189,11.0483,15.85355,18000,0,0,0,0,0,0,0,0,0,0,94,0.258459,-73.97658,-0.02827479,-0.03303118,-1.658643,-2.506093,15.40269,24.45787,125.2,15.83,-36.05,-5.635,7999,7999,109.4,-30.42,78.95,772.1,0.126,9.33732,8.237696,7.95372,8.047523,0.03862762,0.08391571,1.013158,0.9581213,18.33631,18.73115,22.43225,19.69895,21.81638,20.10634,42.71795,42.07225,1.892435,95.65875,72.5955
"2022-07-16 18:00:00",5975,-0.07740159,32.23814,3.223819,1.225932,0.003341144,0.0544027,0.03425281,0.001769657,-0.002372312,-0.09198317,0.01281357,0.00284245,0.1231696,-0.03930824,-0.3496459,-0.009440982,0.01466782,0.2720211,1.657308,0.08305424,-0.05236246,30.54216,0.1382349,0.02342852,0.01417646,-0.03771342,-0.860467,655.5465,15.1789,25.03995,1.128897,96.54852,29.16022,52.5096,-92.50958,0.936116,0.8612931,11.03323,22.90011,18000,0,0,0,0,0,0,0,0,0,0,94,-0.09198317,31.26511,0.0121394,0.002442181,0.6363665,0.3366607,14.08393,22.90001,75.36,10.52,-30.92,-2.953,7999,7999,64.85,-27.97,36.88,773.2,0.14,9.503613,8.305448,7.989907,8.269299,-0.0141716,-0.1422081,1.013616,0.9637416,18.32214,18.58894,22.43225,19.69895,21.81638,20.10634,42.71536,42.07038,1.898338,95.65337,72.52305
"2022-07-16 18:30:00",5976,0.0309863,11.70574,1.763212,1.035659,0.001350667,0.03455835,0.004662482,0.0007660587,0.000916219,0.02426558,0.004619327,0.001551812,0.01450998,-0.00544761,0.0685837,0.0009242672,0.01066112,0.03173144,0.7299277,0.02683342,-0.009432564,457.9047,0.2919709,0.06761433,-0.00401007,-0.181528,-0.1358103,684.4199,15.94608,24.2926,1.130947,96.53957,27.39214,103.198,-143.198,0.2787554,0.2267087,11.0267,35.00014,18000,0,0,0,0,0,0,0,0,0,0,94,0.02426558,11.27116,0.00456358,0.00215714,0.2407967,0.1937809,14.80054,22.22653,50.72,7.718,-27.83,-1.831,7999,7999,43,-26,17,777.7,0.149,9.682011,8.389674,8.046063,8.504394,0.03843117,0.1186161,1.011795,0.9588534,18.36057,18.70756,22.43225,19.69895,21.81638,20.10634,42.71293,42.06851,1.98023,95.64403,71.6295
"2022-07-16 19:00:00",5977,0.06927025,57.97854,-2.930402,-6.452898,0.005474352,0.06957239,0.0235695,0.00277835,0.003963514,0.05981866,0.02341498,-0.002578961,0.07240044,-0.01696959,-0.4921258,-0.02255087,0.01512683,0.1800728,0.4436572,0.08440089,-0.01094205,42.71609,0.2421148,0.04547996,-0.01703017,-0.04926921,-0.3741176,667.2518,14.97936,24.52684,1.13099,96.53155,26.359,57.50235,-97.50235,0.5038713,0.3773479,11.01194,40.58921,18000,0,0,0,0,0,0,0,0,0,0,94,0.05981866,57.13255,0.02253395,-0.01308235,1.148891,-0.3029004,13.94253,22.32663,63.63,10.46,-30.75,-1.169,7999,7999,53.17,-29.58,23.59,778,0.165,9.861651,8.477408,8.114433,8.74283,0.01939583,-0.03973961,1.010804,0.9603178,18.37997,18.66782,22.43225,19.69895,21.81638,20.10634,42.71051,42.06636,1.903587,95.6363,72.42248
"2022-07-16 19:30:00",5978,0.08607468,18.9772,-1.984645,-3.130819,0.003331625,0.05425008,0.01246698,0.002500653,-0.001551902,0.08500103,0.007706407,-0.001745034,0.08333915,-0.0001910454,-1.660842,-0.03555688,0.02676852,0.09074575,1.166897,0.04478066,-0.01056607,385.2357,0.228074,0.06162166,-0.008325792,0.08665439,-0.2494903,674.9955,15.14912,24.01923,1.132023,96.5215,25.81143,30.84657,-70.84656,0.425235,0.2641106,11.02276,49.85987,18000,0,0,0,0,0,0,0,0,0,0,94,0.08500103,18.80363,0.007496095,-0.006422442,0.3798916,-0.206324,14.0196,22.01604,42.53,7.331,-33.49,-2.323,7999,7999,35.2,-31.17,4.025,769.5,0.173,10.04685,8.573826,8.195153,8.979597,0.02877998,0.06799698,1.009412,0.9574522,18.40875,18.73581,22.43225,19.69895,21.81638,20.10634,42.70818,42.0641,1.984367,95.62642,44.11855
"2022-07-16 20:00:00",5979,-0.05664255,-3.518517,3.260146,3.452911,0.0029371,0.05086649,0.001365873,-0.001755014,-0.001901201,-0.06258315,-0.00155372,0.002858633,0.02090191,0.01846275,1.359988,0.0228295,-0.01655268,0.04433993,3.850311,0.0534535,-0.03693293,1389.554,0.1629213,0.06783506,-0.01751833,-0.07917225,0.01395545,718.2924,15.79254,23.06343,1.135155,96.51499,25.01323,149.9967,170.0033,0.2425128,0.08039279,11.02178,66.22713,18000,0,0,0,0,0,0,0,0,0,0,94,-0.06258315,-3.791076,-0.001604508,0.007545101,-0.07923423,0.3517933,14.53725,21.10663,7.815,1.202,-24.55,-2.836,7999,7999,6.613,-21.71,-15.1,763.3,0.099,10.22285,8.674974,8.285719,9.204838,0.01318932,-0.02906036,1.008703,0.9584881,18.42194,18.70675,22.43225,19.69895,21.81638,20.10634,42.70592,42.06174,2.125265,95.61986,68.33496
"2022-07-16 20:30:00",5980,0.2006098,2.602067,-1.977156,-2.120241,0.002107278,0.04302881,0.0008865228,0.001304399,-0.001313969,0.2042082,0.001131038,-0.001729077,0.01852994,-0.01995895,2.34761,0.01181198,-0.01944444,0.04519499,-3.468119,-0.00661157,0.03368151,1330.947,0.04749749,0.05739331,-0.009292028,-0.1528686,-0.1165316,745.0106,15.91946,22.51301,1.138159,96.51114,24.11036,102.6817,-142.6817,0.2963921,0.1922198,11.02048,48.02063,18000,0,0,0,0,0,0,0,0,0,0,94,0.2042082,2.759733,0.001208397,-0.00480676,0.05819317,-0.2158592,14.70399,20.29817,-0.365,0.393,-20.67,-1.776,7999,7999,-0.758,-18.9,-19.66,766.1,"NAN",10.39301,8.782613,8.384905,9.415355,0.03921127,0.059021,1.006873,0.9559763,18.46115,18.76577,22.43225,19.69895,21.81638,20.10634,42.70381,42.05939,2.135798,95.61545,72.99472
"2022-07-16 21:00:00",5981,-0.5147825,-3.319057,1.131424,1.323986,0.001412929,0.03520143,0.0004883098,-7.139479E-05,-0.001237082,-0.5165417,-0.001382025,0.0009876481,0.01004205,0.001655821,1.773331,0.007051568,-0.005652545,0.03163816,8.078769,0.02472976,-0.01017026,5425.44,0.04652591,0.03278276,-0.008414334,-0.01553804,-0.1543985,857.7188,16.20079,21.97589,1.140249,96.51958,23.27772,55.74666,-95.74664,0.219864,0.1551784,11.00839,43.93513,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5165417,-3.37214,-0.001696992,0.003456179,-0.07169061,0.124773,14.85038,19.76738,-1.514,0.354,-18.82,-1.138,7999,7999,-1.868,-17.68,-19.55,766.5,"INF",10.55231,8.89056,8.490239,9.608542,0.01509476,-0.02153778,1.006112,0.9567156,18.47624,18.74424,22.43225,19.69895,21.81638,20.10634,42.70202,42.05722,2.459503,95.62353,72.84152
"2022-07-16 21:30:00",5982,-0.1388719,-0.5333425,2.009992,2.027731,0.0009742557,0.0292043,0.0009258992,0.0005084832,-0.0006847394,-0.1438097,-0.0003027673,0.001751425,0.02925253,-0.04020278,-2.631017,-0.006250334,0.01984452,0.08962261,5.545846,0.01162454,-0.04985141,1874.982,0.01698218,0.1276195,-0.01823328,0.03958922,-0.07017385,860.6132,16.14898,21.40188,1.142298,96.52686,22.62285,20.57007,-60.57007,0.3023696,0.08057093,11.0166,69.37379,18000,0,0,0,0,0,0,0,0,0,0,93.99717,-0.1438097,-0.7387522,-0.0003723329,0.005310049,-0.01563621,0.2210459,14.81215,19.2741,-1.733,0.723,-27.31,-2.031,7999,7999,-2.456,-25.28,-27.74,766.1,"INF",10.69672,8.995196,8.600627,9.781037,0.02358818,-0.002696991,1.004987,0.9566926,18.49983,18.74154,22.43225,19.69895,21.81638,20.10634,42.70031,42.05499,3.489136,95.63016,72.75217
"2022-07-16 22:00:00",5983,0.03916664,0.05994358,-0.435669,-0.4359908,0.001203552,0.03242122,0.00048442,-0.0009692364,0.0004067761,0.04023535,4.307823E-05,-0.0003787278,0.01870628,-0.003450776,0.6487488,0.0008331392,0.0008464124,0.01614234,0.6905451,0.003738449,0.01349101,363.9852,0.00174368,0.0476336,-0.0218914,0.01988696,0.09022333,844.9838,15.98203,20.83049,1.145001,96.52447,21.73385,242.4303,77.56966,0.1872123,0.09238906,11.01612,57.64681,18000,0,0,0,0,0,0,0,0,0,0,94,0.04023535,0.1051109,5.188206E-05,-0.001120593,0.002194407,-0.0473617,14.64733,18.60732,-1.575,0.811,-28.51,-2.72,7999,7999,-2.386,-25.79,-28.17,768.5,"INF",10.82745,9.098062,8.707376,9.929275,0.02938652,0.05413246,1.003628,0.954367,18.52922,18.79567,22.43225,19.69895,21.81638,20.10634,42.69888,42.05232,3.069383,95.62766,72.65258
"2022-07-16 22:30:00",5984,0.267031,-0.03538682,-0.2355868,-0.2315758,0.001252846,0.03305797,0.0004345611,-0.0004190375,0.001009298,0.2676429,-3.936211E-06,-0.0002045419,0.02187563,-0.02628532,-2.692978,-0.001367975,-0.000181918,0.04912322,4.980042,0.002405944,-0.011319,4097.063,0.00299464,0.04001337,-0.01653787,-0.1590807,0.1504443,862.022,15.93379,20.6181,1.146424,96.53255,20.96037,183.4018,136.5982,0.3027459,0.2189524,11.0137,42.61387,18000,0,0,0,0,0,0,0,0,0,0,93.996,0.2676429,-0.009604354,-4.830098E-06,-0.0006071139,-0.0002000641,-0.0255824,14.63328,18.27456,-0.097,0.78,-18.78,-1.483,7999,7999,-0.877,-17.29,-18.17,769,"NAN",10.93642,9.193984,8.813721,10.05462,0.01675987,0.01810455,1.002833,0.9535024,18.54598,18.81378,22.43225,19.69895,21.81638,20.10634,42.69772,42.04993,2.399644,95.63453,72.48262
"2022-07-16 23:00:00",5985,0.2750581,-2.694802,-1.223998,-1.051706,0.02549243,0.1490754,0.005063245,-0.009350957,-0.02016043,0.2790538,-0.001028569,-0.001062082,0.1792035,0.1137367,-1.587716,-0.002126491,-0.03971031,0.5245868,7.486713,0.008292199,-0.08913586,2602.857,0.006995036,0.1316642,-0.009487472,0.06469018,-0.1956089,857.1726,15.75803,20.55181,1.147094,96.54136,20.46397,31.70033,-71.70032,0.7571327,0.2060283,11.00364,69.10603,18000,0,0,0,0,0,0,0,0,0,0,94,0.2790538,-2.509709,-0.001254303,-0.002741389,-0.05223244,-0.1328602,14.62905,18.13296,-0.849,1.056,-24.93,-1.793,7999,7999,-1.904,-23.14,-25.05,770.2,"INF",11.02622,9.28257,8.916462,10.15357,0.01962852,0.01158524,1.001928,0.9529317,18.56561,18.82536,22.43225,19.69895,21.81638,20.10634,42.69677,42.04811,3.002007,95.64288,71.17514
"2022-07-16 23:30:00",5986,0.9539601,-1.022028,-4.947374,-4.84598,0.007124292,0.07881331,0.003250178,-4.37454E-05,-0.006211383,0.9670241,-0.0001945102,-0.004293473,0.06710006,0.02890797,3.226228,-0.009188299,-0.04530892,0.1525888,-6.831048,-0.02198578,-0.05214085,3466.94,0.01584643,0.2256061,-0.01373149,-0.174975,-0.1571202,870.1241,15.7466,20.52538,1.146945,96.53838,20.20089,98.07747,-138.0775,0.4732569,0.235166,11.01249,57.45238,18000,0,0,0,0,0,0,0,0,0,0,94,0.9670241,-0.4746049,-0.0002408167,-0.01282323,-0.009887883,-0.5375356,14.64226,18.15947,-0.964,1.043,-35.85,-3.896,7999,7999,-2.007,-31.96,-33.96,770.9,"INF",11.09208,9.360615,9.014455,10.22622,0.0261364,0.03871346,1.000749,0.9512512,18.59174,18.86407,22.43225,19.69895,21.81638,20.10634,42.69595,42.04581,2.893846,95.63966,70.17437
"2022-07-17 00:00:00",5987,0.02744639,1.678407,0.2094241,0.1070258,0.00342551,0.05456997,0.001109516,-0.0003660578,-0.002955297,0.02631024,0.0006655458,0.0001812113,0.05268623,-0.0293674,1.392552,0.006862192,-0.06015662,0.1525451,7.494243,-0.01330708,0.01806864,1697.468,0.03483593,0.2203055,-0.01943839,-0.01947846,-0.1216071,895.4022,15.19155,19.45209,1.150318,96.53749,19.69268,59.10006,-99.10007,0.4272543,0.1231573,11.01133,68.33574,18000,0,0,0,0,0,0,0,0,0,0,94,0.02631024,1.623932,0.0008450291,0.0002911248,0.03253948,0.02193594,14.13082,17.38754,-0.783,0.632,-26.69,-3.775,7999,7999,-1.415,-22.91,-24.33,770.8,"INF",11.14173,9.433899,9.106655,10.27525,0.007892609,-0.00129509,1.000376,0.9510168,18.59963,18.86278,22.43225,19.69895,21.81638,20.10634,42.69542,42.04087,3.323537,95.63809,69.02284
"2022-07-17 00:30:00",5988,0.01493354,-2.198825,0.2413087,0.3714551,0.002109298,0.04281704,0.001509149,-0.00118195,-0.001401421,0.0150531,-0.0008935378,0.0002087589,0.07451798,0.0240555,0.6373125,0.02620105,-0.02785627,0.2016552,3.088339,0.03189557,-0.06847262,1486.388,0.04733646,0.1084251,-0.0196707,-0.1788288,0.3793576,865.103,15.00517,19.62769,1.150547,96.53905,19.26779,204.7609,115.2391,0.6069922,0.4193948,10.97275,45.03052,18000,0,0,0,0,0,0,0,0,0,0,93.12033,0.0150531,-2.180232,-0.001096037,0.0009764748,-0.0441386,0.0255459,14.27814,17.31218,-0.318,0.81,-21.69,-2.698,7999,7999,-1.127,-18.99,-20.12,772.2,"NAN",11.38465,9.674366,9.365623,10.49035,0.01526642,0.03868103,0.9996929,0.9491832,18.6149,18.90146,22.46557,19.7086,21.83304,20.10004,42.69501,42.03586,2.811934,95.63956,69.84517
"2022-07-17 01:00:00",5989,0.05713538,-14.32221,1.93496,2.780863,0.002518914,0.04676677,0.001587603,-0.00188687,-0.001106013,0.05697267,-0.005836129,0.001672284,0.1082203,0.03744321,1.75975,0.04131272,-0.06236383,0.06622047,6.733244,0.05400379,-0.0311527,2741.007,0.3614284,0.2267127,-0.02191104,0.008179389,0.07990599,891.1776,14.48611,19.1394,1.151698,96.52762,19.00485,235.8446,84.1554,0.387914,0.08032353,11.00576,72.12797,18000,0,0,0,0,0,0,0,0,0,0,92.53567,0.05697267,-14.24016,-0.007365822,0.007528534,-0.2841126,0.2020561,14.08782,17.01895,-1.296,0.649,-22.53,-2.771,7999,7999,-1.944,-19.76,-21.7,774,"INF",11.3989,9.714385,9.420381,10.47994,0.02243233,0.03386497,0.9987091,0.9476964,18.63733,18.93533,22.46557,19.7086,21.83304,20.10004,42.69475,42.0334,2.930418,95.62854,62.97293
"2022-07-17 01:30:00",5990,-0.07444655,-0.8645341,1.090307,1.133908,0.0009020449,0.02796405,0.0006077469,-0.0003248618,-0.0007113155,-0.07697071,-0.0003922484,0.0009408001,0.03284312,0.02652144,2.547841,0.01426693,-0.02577845,0.0810703,0.0022662,0.1723197,-0.01916541,1994.482,1.109201,0.08687046,-0.03253032,-0.05241988,0.1590553,873.8182,12.26877,18.74585,1.153528,96.50565,18.64228,211.7593,108.2407,0.3072319,0.1674707,11.01476,54.63175,18000,0,0,0,0,0,0,0,0,0,0,86.29034,-0.07697071,-0.957086,-0.000484498,0.003008656,-0.01861813,0.11117,13.76181,16.54572,-0.599,1.272,-20.98,-2.885,7999,7999,-1.871,-18.09,-19.96,772.7,"INF",11.25575,9.630777,9.365052,10.32723,0.00825119,-0.03099442,0.9983395,0.9489434,18.64558,18.90433,22.46557,19.7086,21.83304,20.10004,42.69452,42.03366,2.961669,95.606,63.4404
"2022-07-17 02:00:00",5991,-0.005082702,-5.851439,-0.3313843,0.02137838,0.0002045122,0.01330493,0.0002187332,6.860691E-05,0.0001631858,-0.002235532,-0.002340311,-0.0002855056,0.01760771,0.00766805,1.630548,-0.01080324,-0.02138744,0.0182963,3.274198,-0.008537835,-0.0104613,2035.261,0.6333791,0.1306278,-0.03335788,0.0262929,0.08213602,879.5311,10.7542,18.31788,1.155298,96.49028,18.00027,247.7506,72.24939,0.1861361,0.08624177,11.0161,59.33899,18000,0,0,0,0,0,0,0,0,0,0,84.21056,-0.002235532,-5.71036,-0.002904234,5.706462E-05,-0.1081414,-0.03293701,13.42214,16.11074,-0.634,1.475,-17.9,-2.542,7999,7999,-2.109,-15.36,-17.47,772.5,"INF",11.19213,9.623755,9.387854,10.25218,-0.001392365,-0.01942062,0.9984036,0.9498172,18.64419,18.88491,22.46557,19.7086,21.83304,20.10004,42.69459,42.03539,2.831372,95.5912,51.5642
"2022-07-17 02:30:00",5992,0.05970959,-3.670577,-0.3782339,-0.1559354,0.001782413,0.03924751,0.0001564741,-0.0002281461,0.001523378,0.0619027,-0.001462414,-0.0003253515,0.00438231,-0.007477695,-0.284833,-0.000488151,0.001163091,0.0534117,1.314528,-0.0488621,-0.006773878,307.2749,0.206847,0.01948732,-0.03382308,-0.01023286,0.1313697,866.0118,11.27699,17.91025,1.157135,96.46978,17.42709,225.546,94.45397,0.222364,0.1317677,11.01574,51.70209,18000,0,0,0,0,0,0,0,0,0,0,88,0.0619027,-3.568291,-0.001783487,-0.0004096302,-0.0656898,-0.03659616,13.0726,15.6462,-0.084,1.376,-15.87,-2.292,7999,7999,-1.46,-13.58,-15.04,773.9,"NAN",11.13182,9.62131,9.415353,10.17523,0.0008945465,-0.01219177,0.9983676,0.9501849,18.64509,18.87272,22.46557,19.7086,21.83304,20.10004,42.69463,42.03329,2.415143,95.56933,38.40641
"2022-07-17 03:00:00",5993,-0.9768078,-11.68019,3.417504,4.089247,0.001718151,0.03852505,0.0004550219,-0.0004102814,-0.001426344,-0.9813685,-0.004833313,0.002938398,0.02008851,0.01045811,5.257487,-0.06909075,-0.04028318,0.04014402,17.92295,0.1114697,-0.03554603,12194.41,2.454762,0.1827092,-0.02173164,0.01322629,-0.08465181,814.3944,7.462664,17.73499,1.157644,96.46484,17.05606,41.1197,-81.11969,0.2362579,0.08567883,11.00631,64.66572,18000,0,0,0,0,0,0,0,0,0,0,76.7225,-0.9813685,-11.79328,-0.00554037,0.01010106,-0.215963,0.3290584,13.01024,15.51485,-0.434,1.411,-14.67,-2.001,7999,7999,-1.844,-12.67,-14.51,776,"INF",11.06367,9.612557,9.435467,10.08688,0.01434898,0.05624008,0.9977638,0.9478521,18.65944,18.92896,22.46557,19.7086,21.83304,20.10004,42.69489,42.03175,2.860967,95.56384,40.69062
"2022-07-17 03:30:00",5994,-0.7428591,18.38935,0.128191,-0.9709603,0.003954339,0.05843098,0.0006054259,-0.0001626491,-0.003410303,-0.7484907,0.007396908,0.0001101658,0.04403038,-0.003620862,8.049321,0.1337089,-0.01185422,0.1316122,9.929667,-0.4202918,-0.02782152,16516.83,2.86861,0.105805,-0.02188258,-0.03803273,-0.01768703,754.8061,5.171313,17.59391,1.158211,96.46163,16.81734,115.0593,-155.0593,0.3998213,0.04194424,11.016,76.63356,18000,0,0,0,0,0,0,0,0,0,0,68.71906,-0.7484907,18.04845,0.007854237,-0.002222688,0.3286153,0.01227774,12.94283,15.37506,0.372,1.401,-13.29,-1.617,7999,7999,-1.029,-11.67,-12.7,776.1,"NAN",10.98199,9.594637,9.443102,9.981453,0.0100975,0.03852844,0.9973581,0.9465107,18.66953,18.96749,22.46557,19.7086,21.83304,20.10004,42.69539,42.0351,2.931657,95.56078,46.91068
"2022-07-17 04:00:00",5995,0.1609174,7.465258,0.9118564,0.4592625,0.0006678894,0.02400986,0.0004197492,-0.0005494645,0.0001743852,0.1568286,0.002969899,0.0007833893,0.02593396,-0.00365036,-0.4451612,-0.02800291,-0.0161657,0.02088816,-4.22425,0.02342917,0.02163964,10668.1,1.160366,0.08309493,-0.03227813,-0.0644047,0.2274476,734.1894,2.876154,17.47686,1.158578,96.47314,16.50025,214.1898,105.8101,0.2955151,0.2363903,11.01587,36.23099,18000,0,0,0,0,0,0,0,0,0,0,59.28189,0.1568286,7.246555,0.00306632,0.001022422,0.1315877,0.08711515,12.91267,15.32312,0.083,1.354,-13.29,-1.882,7999,7999,-1.271,-11.41,-12.68,776,"NAN",10.88887,9.567017,9.437878,9.865134,-0.004108429,-0.004812241,0.9975746,0.9467027,18.66542,18.96268,22.46557,19.7086,21.83304,20.10004,42.69604,42.03513,2.970663,95.57243,39.13472
"2022-07-17 04:30:00",5996,0.1817767,-8.913137,-2.283756,-1.735438,0.001244162,0.03273756,0.0002990461,0.0008829464,-0.0006074948,0.1898612,-0.003504572,-0.001958133,0.02675953,0.002724008,5.839117,-0.004006426,-0.04661696,0.03990156,-0.5261328,-0.03634739,0.02230314,4413.438,0.5285603,0.1740863,-0.0356914,0.02421442,0.0794903,794.5635,2.094336,16.95741,1.160871,96.47675,16.21376,246.9418,73.05815,0.2558153,0.08309661,11.0153,66.55665,18000,0,0,0,0,0,0,0,0,0,0,59.427,0.1898612,-8.551155,-0.003906786,-0.004177785,-0.1503724,-0.2116095,12.53393,14.825,0.222,1.263,-12.45,-1.752,7999,7999,-1.042,-10.7,-11.74,775.5,"NAN",10.78193,9.530133,9.417888,9.735428,-0.00683403,-0.02644157,0.9979175,0.9476826,18.65859,18.93623,22.46557,19.7086,21.83304,20.10004,42.69685,42.03384,3.098763,95.57619,38.70308
"2022-07-17 05:00:00",5997,0.08553667,0.8212637,0.4853206,0.4327469,0.001078476,0.03048144,0.0003305551,-0.0005993746,-0.0007099373,0.08411591,0.0003126059,0.0004161653,0.04175248,0.04494827,4.368551,-0.03464215,-0.03329816,0.09074677,3.986823,-0.05794883,-0.04233389,10140.38,0.1783271,0.10527,-0.0395317,-0.04332861,0.4318709,811.8584,1.748831,16.96571,1.160752,96.46337,16.00157,224.2708,95.72917,0.5272349,0.434039,11.00441,34.05502,18000,0,0,0,0,0,0,0,0,0,0,56.08383,0.08411591,0.7627583,0.0003561129,0.001064643,0.01344078,0.04506461,12.55819,14.8108,7.743,2.179,-13.4,-1.939,7999,7999,5.564,-11.46,-5.896,775.1,0.29,10.66072,9.482804,9.384693,9.591574,-0.0126667,-0.04387283,0.9985144,0.9493486,18.64592,18.89236,22.46557,19.7086,21.83304,20.10004,42.69769,42.03233,3.987869,95.56209,40.12238
"2022-07-17 05:30:00",5998,0.01473816,-2.974686,-0.8059931,-0.6225678,0.001275489,0.03315843,0.0007890823,-0.00108479,-0.0001791362,0.01738681,-0.001167121,-0.0006915427,0.0589525,0.01558514,9.729669,0.01160515,-0.02407539,0.02334624,2.260157,-0.002328054,-0.005167821,6342.849,0.2624324,0.1499276,-0.04820743,-0.09625807,0.1845515,751.2468,0.3097042,17.159,1.160083,96.48841,16.0863,202.4544,117.5456,0.3175106,0.2081463,11.01463,47.5383,18000,0,0,0,0,0,0,0,0,0,0,47.911,0.01738681,-2.847775,-0.00123121,-0.001417447,-0.05095889,-0.07595202,12.74327,15.02275,21.75,3.799,-13.26,-1.464,7999,7999,17.95,-11.8,6.156,776,0.173,10.53183,9.427078,9.338196,9.436938,0.00387764,0.04602432,0.9984135,0.9474728,18.6498,18.93839,22.46557,19.7086,21.83304,20.10004,42.69881,42.03159,3.816334,95.58734,48.89261
"2022-07-17 06:00:00",5999,0.6332742,8.700845,2.676491,2.135999,0.002155967,0.04316078,0.0007335246,-0.0006422725,-0.00174863,0.6239112,0.003395186,0.002301861,0.03286869,0.004123425,-1.390376,-0.002470616,-0.001518208,0.05344753,-11.13541,-0.06217065,-0.0466617,5380.488,0.1523393,0.1289547,-0.04768436,-0.09767482,-0.05227803,831.4743,0.3066572,17.8705,1.157346,96.49315,16.32126,111.8432,-151.8432,0.2770688,0.1107852,11.01606,62.75031,18000,0,0,0,0,0,0,0,0,0,0,49.65567,0.6239112,8.284253,0.003975296,0.005387678,0.1543944,0.2621975,13.23491,15.63922,34.25,4.745,-13.13,-0.795,7999,7999,29.51,-12.34,17.17,776.8,0.139,10.39185,9.363028,9.278241,9.272975,-0.001018524,0.0429821,0.9985234,0.945704,18.64878,18.98137,22.46557,19.7086,21.83304,20.10004,42.69991,42.03065,3.453325,95.59232,56.62162
