"TOA5","S6_Weir","CR1000X","4737","CR1000X.Std.03.02","CPU:2019.08_S6Weir.CR1x","42030","S6ShelterT"
TIMESTAMP,RECORD,Batt_Volt,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C
,,Smp,Smp,Smp
2021-06-17 17:30:00,2026,13.2,25.3,25.3
2021-06-17 18:00:00,2027,13.18,25,25
2021-06-17 18:30:00,2028,13.15,24.6,24.6
2021-06-17 19:00:00,2029,13.14,24,24
2021-06-17 19:30:00,2030,13.12,23.2,23.2
2021-06-17 20:00:00,2031,13.11,22.2,22.2
2021-06-17 20:30:00,2032,13.1,21.2,21.2
2021-06-17 21:00:00,2033,13.09,20.3,20.3
2021-06-17 21:30:00,2034,13.08,19.3,19.3
2021-06-17 22:00:00,2035,13.07,18.5,18.5
2021-06-17 22:30:00,2036,13.06,17.8,17.8
2021-06-17 23:00:00,2037,13.05,17.2,17.2
2021-06-17 23:30:00,2038,13.04,16.7,16.7
2021-06-18 00:00:00,2039,13.03,16.3,16.3
2021-06-18 00:30:00,2040,13.02,15.8,15.8
2021-06-18 01:00:00,2041,13.01,15.6,15.6
2021-06-18 01:30:00,2042,13.01,15.4,15.4
2021-06-18 02:00:00,2043,13,15,15
2021-06-18 02:30:00,2044,12.99,14.9,14.9
2021-06-18 03:00:00,2045,12.98,14.6,14.6
2021-06-18 03:30:00,2046,12.98,14,14
2021-06-18 04:00:00,2047,12.97,13.5,13.5
2021-06-18 04:30:00,2048,12.96,13,13
2021-06-18 05:00:00,2049,12.96,12.7,12.7
2021-06-18 05:30:00,2050,12.96,12.6,12.6
2021-06-18 06:00:00,2051,12.97,12.6,12.6
2021-06-18 06:30:00,2052,12.98,13.4,13.4
2021-06-18 07:00:00,2053,12.98,14.8,14.8
2021-06-18 07:30:00,2054,12.99,15.8,15.8
2021-06-18 08:00:00,2055,13.01,16.8,16.8
2021-06-18 08:30:00,2056,13.02,17.8,17.8
2021-06-18 09:00:00,2057,13.04,18.8,18.8
2021-06-18 09:30:00,2058,13.07,19.7,19.7
2021-06-18 10:00:00,2059,13.73,20.7,20.7
2021-06-18 10:30:00,2060,14.1,22.2,22.2
2021-06-18 11:00:00,2061,14.01,24.4,24.4
2021-06-18 11:30:00,2062,13.96,25.4,25.4
2021-06-18 12:00:00,2063,13.89,25.3,25.3
2021-06-18 12:30:00,2064,13.49,25.5,25.5
2021-06-18 13:00:00,2065,13.49,25.6,25.6
2021-06-18 13:30:00,2066,13.49,25.9,25.9
2021-06-18 14:00:00,2067,13.5,26.4,26.4
2021-06-18 14:30:00,2068,13.33,25.7,25.7
2021-06-18 15:00:00,2069,13.31,26.6,26.6
2021-06-18 15:30:00,2070,13.58,26.8,26.8
2021-06-18 16:00:00,2071,13.34,25.4,25.4
2021-06-18 16:30:00,2072,13.23,24.7,24.7
2021-06-18 17:00:00,2073,13.21,24.3,24.3
2021-06-18 17:30:00,2074,13.16,23.7,23.7
2021-06-18 18:00:00,2075,13.15,22.6,22.6
2021-06-18 18:30:00,2076,13.14,21.7,21.7
2021-06-18 19:00:00,2077,13.11,21.2,21.2
2021-06-18 19:30:00,2078,13.1,20.4,20.4
2021-06-18 20:00:00,2079,13.09,19.7,19.7
2021-06-18 20:30:00,2080,13.07,18.6,18.6
2021-06-18 21:00:00,2081,13.06,18,18
2021-06-18 21:30:00,2082,13.05,17.6,17.6
2021-06-18 22:00:00,2083,13.04,17,17
2021-06-18 22:30:00,2084,13.02,16.3,16.3
2021-06-18 23:00:00,2085,13.01,15.8,15.8
2021-06-18 23:30:00,2086,13,15.4,15.4
2021-06-19 00:00:00,2087,12.99,14.8,14.8
2021-06-19 00:30:00,2088,12.98,14.4,14.4
2021-06-19 01:00:00,2089,12.97,13.8,13.8
2021-06-19 01:30:00,2090,12.97,13.5,13.5
2021-06-19 02:00:00,2091,12.96,13,13
2021-06-19 02:30:00,2092,12.95,12.6,12.6
2021-06-19 03:00:00,2093,12.95,12.4,12.4
2021-06-19 03:30:00,2094,12.94,12.4,12.4
2021-06-19 04:00:00,2095,12.94,12.5,12.5
2021-06-19 04:30:00,2096,12.94,12.7,12.7
2021-06-19 05:00:00,2097,12.93,12.7,12.7
2021-06-19 05:30:00,2098,12.94,12.8,12.8
2021-06-19 06:00:00,2099,12.95,12.8,12.8
2021-06-19 06:30:00,2100,12.95,13,13
2021-06-19 07:00:00,2101,12.98,13.2,13.2
2021-06-19 07:30:00,2102,13,13.6,13.6
2021-06-19 08:00:00,2103,13.03,14,14
2021-06-19 08:30:00,2104,13.08,14.4,14.4
2021-06-19 09:00:00,2105,13.12,14.7,14.7
2021-06-19 09:30:00,2106,13.13,15.2,15.2
2021-06-19 10:00:00,2107,13.13,15.4,15.4
2021-06-19 10:30:00,2108,13.18,15.5,15.5
2021-06-19 11:00:00,2109,13.15,15.7,15.7
2021-06-19 11:30:00,2110,13.19,15.7,15.7
2021-06-19 12:00:00,2111,13.27,16.1,16.1
2021-06-19 12:30:00,2112,13.28,16.2,16.2
2021-06-19 13:00:00,2113,14.29,16.7,16.7
2021-06-19 13:30:00,2114,13.45,17.2,17.2
2021-06-19 14:00:00,2115,13.77,17.3,17.3
2021-06-19 14:30:00,2116,13.48,17.5,17.5
2021-06-19 15:00:00,2117,13.35,19.1,19.1
2021-06-19 15:30:00,2118,14.21,19.5,19.5
2021-06-19 16:00:00,2119,13.43,19.2,19.2
2021-06-19 16:30:00,2120,13.25,18.6,18.6
2021-06-19 17:00:00,2121,13.19,18.6,18.6
2021-06-19 17:30:00,2122,13.16,18.6,18.6
2021-06-19 18:00:00,2123,13.15,18.4,18.4
2021-06-19 18:30:00,2124,13.12,18.3,18.3
2021-06-19 19:00:00,2125,13.09,18.1,18.1
2021-06-19 19:30:00,2126,13.06,17.6,17.6
2021-06-19 20:00:00,2127,13.03,17,17
2021-06-19 20:30:00,2128,13.02,16.4,16.4
2021-06-19 21:00:00,2129,13,15.8,15.8
2021-06-19 21:30:00,2130,12.99,15.1,15.1
2021-06-19 22:00:00,2131,12.98,14.7,14.7
2021-06-19 22:30:00,2132,12.97,14.3,14.3
2021-06-19 23:00:00,2133,12.96,13.9,13.9
2021-06-19 23:30:00,2134,12.95,13.4,13.4
2021-06-20 00:00:00,2135,12.95,13.1,13.1
2021-06-20 00:30:00,2136,12.94,12.9,12.9
2021-06-20 01:00:00,2137,12.94,12.6,12.6
2021-06-20 01:30:00,2138,12.93,12.5,12.5
2021-06-20 02:00:00,2139,12.93,12.5,12.5
2021-06-20 02:30:00,2140,12.93,12.6,12.6
2021-06-20 03:00:00,2141,12.92,12.6,12.6
2021-06-20 03:30:00,2142,12.92,12.7,12.7
2021-06-20 04:00:00,2143,12.92,12.8,12.8
2021-06-20 04:30:00,2144,12.92,13,13
2021-06-20 05:00:00,2145,12.92,13.1,13.1
2021-06-20 05:30:00,2146,12.92,13.3,13.3
2021-06-20 06:00:00,2147,12.92,13.6,13.6
2021-06-20 06:30:00,2148,12.92,14,14
2021-06-20 07:00:00,2149,12.92,14.3,14.3
2021-06-20 07:30:00,2150,12.92,14.6,14.6
2021-06-20 08:00:00,2151,12.92,14.8,14.8
2021-06-20 08:30:00,2152,12.94,15,15
2021-06-20 09:00:00,2153,12.96,15.3,15.3
2021-06-20 09:30:00,2154,12.94,15.5,15.5
2021-06-20 10:00:00,2155,12.93,15.6,15.6
2021-06-20 10:30:00,2156,12.94,15.5,15.5
2021-06-20 11:00:00,2157,12.97,15.7,15.7
2021-06-20 11:30:00,2158,12.97,15.9,15.9
2021-06-20 12:00:00,2159,12.96,15.8,15.8
2021-06-20 12:30:00,2160,12.96,15.8,15.8
2021-06-20 13:00:00,2161,12.98,15.7,15.7
2021-06-20 13:30:00,2162,13.02,15.7,15.7
2021-06-20 14:00:00,2163,13.03,15.6,15.6
2021-06-20 14:30:00,2164,13.04,15.5,15.5
2021-06-20 15:00:00,2165,13.01,15.6,15.6
2021-06-20 15:30:00,2166,12.99,15.6,15.6
2021-06-20 16:00:00,2167,12.97,15.6,15.6
2021-06-20 16:30:00,2168,12.94,15.5,15.5
2021-06-20 17:00:00,2169,12.95,15.4,15.4
2021-06-20 17:30:00,2170,12.94,15.4,15.4
2021-06-20 18:00:00,2171,12.94,15.4,15.4
2021-06-20 18:30:00,2172,12.93,15.2,15.2
2021-06-20 19:00:00,2173,12.93,14.9,14.9
2021-06-20 19:30:00,2174,12.93,14.7,14.7
2021-06-20 20:00:00,2175,12.92,14.5,14.5
2021-06-20 20:30:00,2176,12.92,14,14
2021-06-20 21:00:00,2177,12.92,13.6,13.6
2021-06-20 21:30:00,2178,12.92,13.1,13.1
2021-06-20 22:00:00,2179,12.92,12.5,12.5
2021-06-20 22:30:00,2180,12.91,11.8,11.8
2021-06-20 23:00:00,2181,12.91,11.1,11.1
2021-06-20 23:30:00,2182,12.91,10.5,10.5
2021-06-21 00:00:00,2183,12.91,10.1,10.1
2021-06-21 00:30:00,2184,12.91,9.7,9.7
2021-06-21 01:00:00,2185,12.9,9.2,9.2
2021-06-21 01:30:00,2186,12.9,8.9,8.9
2021-06-21 02:00:00,2187,12.9,8.5,8.5
2021-06-21 02:30:00,2188,12.9,8.3,8.3
2021-06-21 03:00:00,2189,12.9,8.4,8.4
2021-06-21 03:30:00,2190,12.9,8.5,8.5
2021-06-21 04:00:00,2191,12.89,8.5,8.5
2021-06-21 04:30:00,2192,12.89,8.6,8.6
2021-06-21 05:00:00,2193,12.89,8.6,8.6
2021-06-21 05:30:00,2194,12.89,8.7,8.7
2021-06-21 06:00:00,2195,12.9,8.7,8.7
2021-06-21 06:30:00,2196,12.91,8.7,8.7
2021-06-21 07:00:00,2197,12.92,8.9,8.9
2021-06-21 07:30:00,2198,12.97,9.3,9.3
2021-06-21 08:00:00,2199,12.98,9.7,9.7
2021-06-21 08:30:00,2200,13.01,10,10
2021-06-21 09:00:00,2201,13.06,10.4,10.4
2021-06-21 09:30:00,2202,13.04,10.7,10.7
2021-06-21 10:00:00,2203,13.08,11,11
2021-06-21 10:30:00,2204,13.36,11.9,11.9
2021-06-21 11:00:00,2205,13.29,11.4,11.4
2021-06-21 11:30:00,2206,14.39,12.2,12.2
2021-06-21 12:00:00,2207,14.31,13.7,13.7
2021-06-21 12:30:00,2208,13.4,14.2,14.2
2021-06-21 13:00:00,2209,13.51,13.3,13.3
2021-06-21 13:30:00,2210,13.49,13.5,13.5
2021-06-21 14:00:00,2211,14.35,14,14
2021-06-21 14:30:00,2212,13.4,13.9,13.9
2021-06-21 15:00:00,2213,13.38,13.7,13.7
2021-06-21 15:30:00,2214,14.31,14.9,14.9
2021-06-21 16:00:00,2215,13.36,14.3,14.3
2021-06-21 16:30:00,2216,13.28,13.8,13.8
2021-06-21 17:00:00,2217,13.24,13.9,13.9
2021-06-21 17:30:00,2218,13.21,13.6,13.6
2021-06-21 18:00:00,2219,13.17,13.3,13.3
2021-06-21 18:30:00,2220,13.16,12.9,12.9
2021-06-21 19:00:00,2221,13.13,12.8,12.8
2021-06-21 19:30:00,2222,13.12,12.4,12.4
2021-06-21 20:00:00,2223,13.1,12.2,12.2
2021-06-21 20:30:00,2224,13.09,11.9,11.9
2021-06-21 21:00:00,2225,13.08,11.5,11.5
2021-06-21 21:30:00,2226,13.07,11,11
2021-06-21 22:00:00,2227,13.06,10.6,10.6
2021-06-21 22:30:00,2228,13.05,10.4,10.4
2021-06-21 23:00:00,2229,13.04,10.2,10.2
2021-06-21 23:30:00,2230,13.03,10,10
2021-06-22 00:00:00,2231,13.01,9.7,9.7
2021-06-22 00:30:00,2232,13,9.4,9.4
2021-06-22 01:00:00,2233,12.99,8.9,8.9
2021-06-22 01:30:00,2234,12.97,8.5,8.5
2021-06-22 02:00:00,2235,12.96,8.2,8.2
2021-06-22 02:30:00,2236,12.95,8.2,8.2
2021-06-22 03:00:00,2237,12.94,8.1,8.1
2021-06-22 03:30:00,2238,12.92,8,8
2021-06-22 04:00:00,2239,12.92,7.9,7.9
2021-06-22 04:30:00,2240,12.92,8,8
2021-06-22 05:00:00,2241,12.91,8,8
2021-06-22 05:30:00,2242,12.91,8.1,8.1
2021-06-22 06:00:00,2243,12.92,8.2,8.2
2021-06-22 06:30:00,2244,12.93,8.6,8.6
2021-06-22 07:00:00,2245,12.95,9.3,9.3
2021-06-22 07:30:00,2246,12.93,10,10
2021-06-22 08:00:00,2247,12.95,10.6,10.6
2021-06-22 08:30:00,2248,12.96,11.4,11.4
2021-06-22 09:00:00,2249,12.98,12.1,12.1
2021-06-22 09:30:00,2250,13.04,13,13
2021-06-22 10:00:00,2251,13.12,13.9,13.9
2021-06-22 10:30:00,2252,13.45,15.6,15.6
2021-06-22 11:00:00,2253,13.85,16.3,16.3
2021-06-22 11:30:00,2254,14.16,18.4,18.4
2021-06-22 12:00:00,2255,13.6,19.4,19.4
2021-06-22 12:30:00,2256,14.11,20,20
2021-06-22 13:00:00,2257,13.56,21,21
2021-06-22 13:30:00,2258,13.63,20.6,20.6
2021-06-22 14:00:00,2259,13.61,21.5,21.5
2021-06-22 14:30:00,2260,13.4,20.9,20.9
2021-06-22 15:00:00,2261,13.34,20.2,20.2
2021-06-22 15:30:00,2262,13.46,20.5,20.5
2021-06-22 16:00:00,2263,13.39,20.6,20.6
2021-06-22 16:30:00,2264,13.27,20,20
2021-06-22 17:00:00,2265,13.21,19.6,19.6
2021-06-22 17:30:00,2266,13.19,19.4,19.4
2021-06-22 18:00:00,2267,13.17,19.1,19.1
2021-06-22 18:30:00,2268,13.15,18.6,18.6
2021-06-22 19:00:00,2269,13.13,18.2,18.2
2021-06-22 19:30:00,2270,13.12,17.8,17.8
2021-06-22 20:00:00,2271,13.11,17.2,17.2
2021-06-22 20:30:00,2272,13.09,16.4,16.4
2021-06-22 21:00:00,2273,13.09,15.6,15.6
2021-06-22 21:30:00,2274,13.08,14.9,14.9
2021-06-22 22:00:00,2275,13.06,14.4,14.4
2021-06-22 22:30:00,2276,13.06,13.9,13.9
2021-06-22 23:00:00,2277,13.05,13.6,13.6
2021-06-22 23:30:00,2278,13.04,13.3,13.3
2021-06-23 00:00:00,2279,13.03,13.1,13.1
2021-06-23 00:30:00,2280,13.02,13.1,13.1
2021-06-23 01:00:00,2281,13.01,13.1,13.1
2021-06-23 01:30:00,2282,12.99,13,13
2021-06-23 02:00:00,2283,12.98,12.8,12.8
2021-06-23 02:30:00,2284,12.97,12.4,12.4
2021-06-23 03:00:00,2285,12.96,12.1,12.1
2021-06-23 03:30:00,2286,12.96,11.8,11.8
2021-06-23 04:00:00,2287,12.95,12,12
2021-06-23 04:30:00,2288,12.94,12.5,12.5
2021-06-23 05:00:00,2289,12.94,12.5,12.5
2021-06-23 05:30:00,2290,12.93,12.5,12.5
2021-06-23 06:00:00,2291,12.94,12.6,12.6
2021-06-23 06:30:00,2292,12.95,13,13
2021-06-23 07:00:00,2293,12.95,13.6,13.6
2021-06-23 07:30:00,2294,12.96,14.4,14.4
2021-06-23 08:00:00,2295,12.97,15.6,15.6
2021-06-23 08:30:00,2296,13,16.9,16.9
2021-06-23 09:00:00,2297,13.05,17.9,17.9
2021-06-23 09:30:00,2298,13.07,18.7,18.7
2021-06-23 10:00:00,2299,13.22,20,20
2021-06-23 10:30:00,2300,13.36,21.5,21.5
2021-06-23 11:00:00,2301,14.07,24,24
2021-06-23 11:30:00,2302,13.96,26.1,26.1
2021-06-23 12:00:00,2303,13.91,26.8,26.8
2021-06-23 12:30:00,2304,13.84,26.8,26.8
2021-06-23 13:00:00,2305,13.83,27.1,27.1
2021-06-23 13:30:00,2306,13.43,27.3,27.3
2021-06-23 14:00:00,2307,13.41,28,28
2021-06-23 14:30:00,2308,13.37,26.4,26.4
2021-06-23 15:00:00,2309,13.25,26.9,26.9
2021-06-23 15:30:00,2310,13.24,27.4,27.4
2021-06-23 16:00:00,2311,13.32,26.8,26.8
2021-06-23 16:30:00,2312,13.21,26.1,26.1
2021-06-23 17:00:00,2313,13.19,25.8,25.8
2021-06-23 17:30:00,2314,13.17,25.5,25.5
2021-06-23 18:00:00,2315,13.16,25,25
2021-06-23 18:30:00,2316,13.14,24.5,24.5
2021-06-23 19:00:00,2317,13.11,23.8,23.8
2021-06-23 19:30:00,2318,13.1,23.3,23.3
2021-06-23 20:00:00,2319,13.1,22.8,22.8
2021-06-23 20:30:00,2320,13.08,22.3,22.3
2021-06-23 21:00:00,2321,13.08,21.9,21.9
2021-06-23 21:30:00,2322,13.07,21.4,21.4
2021-06-23 22:00:00,2323,13.06,20.9,20.9
2021-06-23 22:30:00,2324,13.05,20.3,20.3
2021-06-23 23:00:00,2325,13.04,19.7,19.7
2021-06-23 23:30:00,2326,13.03,19.5,19.5
2021-06-24 00:00:00,2327,13.02,19.3,19.3
2021-06-24 00:30:00,2328,13.01,19.1,19.1
2021-06-24 01:00:00,2329,13,18.7,18.7
2021-06-24 01:30:00,2330,12.99,18.4,18.4
2021-06-24 02:00:00,2331,12.98,18,18
2021-06-24 02:30:00,2332,12.98,17.6,17.6
2021-06-24 03:00:00,2333,12.97,17.2,17.2
2021-06-24 03:30:00,2334,12.96,16.7,16.7
2021-06-24 04:00:00,2335,12.96,16.2,16.2
2021-06-24 04:30:00,2336,12.95,15.6,15.6
2021-06-24 05:00:00,2337,12.95,15.6,15.6
2021-06-24 05:30:00,2338,12.95,15.4,15.4
2021-06-24 06:00:00,2339,12.95,15.4,15.4
2021-06-24 06:30:00,2340,12.95,15.4,15.4
2021-06-24 07:00:00,2341,12.97,15.6,15.6
2021-06-24 07:30:00,2342,12.97,15.8,15.8
2021-06-24 08:00:00,2343,12.98,16.1,16.1
2021-06-24 08:30:00,2344,12.99,16.6,16.6
2021-06-24 09:00:00,2345,13,17,17
2021-06-24 09:30:00,2346,13.02,17.5,17.5
2021-06-24 10:00:00,2347,13.09,18.2,18.2
2021-06-24 10:30:00,2348,13.41,19.3,19.3
2021-06-24 11:00:00,2349,14.09,21.9,21.9
2021-06-24 11:30:00,2350,13.98,23.7,23.6
2021-06-24 12:00:00,2351,13.96,24.4,24.4
2021-06-24 12:30:00,2352,13.5,24.8,24.8
2021-06-24 13:00:00,2353,13.89,24.7,24.7
2021-06-24 13:30:00,2354,13.49,24.6,24.6
2021-06-24 14:00:00,2355,13.49,25.5,25.5
2021-06-24 14:30:00,2356,13.36,24.9,24.9
2021-06-24 15:00:00,2357,13.33,25.7,25.7
2021-06-24 15:30:00,2358,13.42,26.4,26.4
2021-06-24 16:00:00,2359,13.35,25.5,25.5
2021-06-24 16:30:00,2360,13.23,24.8,24.7
2021-06-24 17:00:00,2361,13.2,24.3,24.3
2021-06-24 17:30:00,2362,13.17,24,24
2021-06-24 18:00:00,2363,13.16,23.6,23.6
2021-06-24 18:30:00,2364,13.14,23.1,23.1
2021-06-24 19:00:00,2365,13.12,22.5,22.5
2021-06-24 19:30:00,2366,13.11,21.9,21.9
2021-06-24 20:00:00,2367,13.1,21,21
2021-06-24 20:30:00,2368,13.09,20.2,20.2
2021-06-24 21:00:00,2369,13.08,19.3,19.3
2021-06-24 21:30:00,2370,13.07,18.5,18.5
2021-06-24 22:00:00,2371,13.06,17.7,17.7
2021-06-24 22:30:00,2372,13.05,17.3,17.3
2021-06-24 23:00:00,2373,13.04,16.9,16.9
2021-06-24 23:30:00,2374,13.03,16.7,16.7
2021-06-25 00:00:00,2375,13.02,16.4,16.4
2021-06-25 00:30:00,2376,13.01,16.3,16.3
2021-06-25 01:00:00,2377,13,16.2,16.2
2021-06-25 01:30:00,2378,12.99,15.9,15.9
2021-06-25 02:00:00,2379,12.98,15.8,15.8
2021-06-25 02:30:00,2380,12.98,15.6,15.6
2021-06-25 03:00:00,2381,12.97,15.4,15.4
2021-06-25 03:30:00,2382,12.96,15.1,15.1
2021-06-25 04:00:00,2383,12.96,14.8,14.8
2021-06-25 04:30:00,2384,12.95,14.6,14.6
2021-06-25 05:00:00,2385,12.95,14.4,14.4
2021-06-25 05:30:00,2386,12.95,14.1,14.1
2021-06-25 06:00:00,2387,12.95,14.2,14.2
2021-06-25 06:30:00,2388,12.96,14.6,14.6
2021-06-25 07:00:00,2389,12.97,15.3,15.3
2021-06-25 07:30:00,2390,12.98,16,16
2021-06-25 08:00:00,2391,13,16.7,16.7
2021-06-25 08:30:00,2392,13.02,17.5,17.5
2021-06-25 09:00:00,2393,13.05,18.3,18.3
2021-06-25 09:30:00,2394,13.1,19.2,19.2
2021-06-25 10:00:00,2395,13.17,19.9,19.9
2021-06-25 10:30:00,2396,13.37,21.2,21.2
2021-06-25 11:00:00,2397,14.09,23.1,23.1
2021-06-25 11:30:00,2398,14.03,23.8,23.8
2021-06-25 12:00:00,2399,13.99,24.2,24.2
2021-06-25 12:30:00,2400,13.43,24,24
2021-06-25 13:00:00,2401,13.4,23.6,23.6
2021-06-25 13:30:00,2402,13.56,23.6,23.6
2021-06-25 14:00:00,2403,14.04,24,24
2021-06-25 14:30:00,2404,13.37,24.2,24.2
2021-06-25 15:00:00,2405,13.3,24.7,24.7
2021-06-25 15:30:00,2406,13.44,25.3,25.3
2021-06-25 16:00:00,2407,13.41,24.8,24.8
2021-06-25 16:30:00,2408,13.29,24.3,24.3
2021-06-25 17:00:00,2409,13.27,24,24
2021-06-25 17:30:00,2410,13.2,24,24
2021-06-25 18:00:00,2411,13.19,23.6,23.6
2021-06-25 18:30:00,2412,13.15,23.2,23.2
2021-06-25 19:00:00,2413,13.13,22.8,22.8
2021-06-25 19:30:00,2414,13.12,22.4,22.4
2021-06-25 20:00:00,2415,13.1,21.9,21.9
2021-06-25 20:30:00,2416,13.09,21.3,21.3
2021-06-25 21:00:00,2417,13.08,20.7,20.7
2021-06-25 21:30:00,2418,13.07,20.3,20.3
2021-06-25 22:00:00,2419,13.06,19.9,19.9
2021-06-25 22:30:00,2420,13.05,19.6,19.6
2021-06-25 23:00:00,2421,13.04,19.2,19.2
2021-06-25 23:30:00,2422,13.03,18.9,18.9
2021-06-26 00:00:00,2423,13.02,18.7,18.7
2021-06-26 00:30:00,2424,13.01,18.6,18.6
2021-06-26 01:00:00,2425,13,18.3,18.3
2021-06-26 01:30:00,2426,12.99,18.1,18.1
2021-06-26 02:00:00,2427,12.98,18,18
2021-06-26 02:30:00,2428,12.98,17.9,17.9
2021-06-26 03:00:00,2429,12.97,17.7,17.7
2021-06-26 03:30:00,2430,12.96,17.3,17.3
2021-06-26 04:00:00,2431,12.96,17,17
2021-06-26 04:30:00,2432,12.96,16.8,16.8
2021-06-26 05:00:00,2433,12.95,16.7,16.7
2021-06-26 05:30:00,2434,12.95,16.7,16.7
2021-06-26 06:00:00,2435,12.95,16.7,16.7
2021-06-26 06:30:00,2436,12.95,16.8,16.8
2021-06-26 07:00:00,2437,12.94,16.8,16.8
2021-06-26 07:30:00,2438,12.94,16.8,16.8
2021-06-26 08:00:00,2439,12.95,16.8,16.8
2021-06-26 08:30:00,2440,12.97,17,17
2021-06-26 09:00:00,2441,13,17.4,17.4
2021-06-26 09:30:00,2442,12.98,17.6,17.6
2021-06-26 10:00:00,2443,12.96,17.6,17.6
2021-06-26 10:30:00,2444,12.96,17.6,17.6
2021-06-26 11:00:00,2445,12.98,17.7,17.7
2021-06-26 11:30:00,2446,13.03,18,18
2021-06-26 12:00:00,2447,13.06,18.4,18.4
2021-06-26 12:30:00,2448,13.08,18.5,18.5
2021-06-26 13:00:00,2449,13.09,18.8,18.8
2021-06-26 13:30:00,2450,13.1,19,19
2021-06-26 14:00:00,2451,14.21,20.1,20.1
2021-06-26 14:30:00,2452,13.39,20.8,20.8
2021-06-26 15:00:00,2453,13.3,21,21
2021-06-26 15:30:00,2454,13.28,21,21
2021-06-26 16:00:00,2455,13.27,21.1,21.1
2021-06-26 16:30:00,2456,13.22,21.1,21.1
2021-06-26 17:00:00,2457,13.19,21.2,21.2
2021-06-26 17:30:00,2458,13.15,21.2,21.2
2021-06-26 18:00:00,2459,13.11,21.1,21.1
2021-06-26 18:30:00,2460,13.08,20.9,20.9
2021-06-26 19:00:00,2461,13.04,20.6,20.6
2021-06-26 19:30:00,2462,13.02,20.4,20.4
2021-06-26 20:00:00,2463,13,20,20
2021-06-26 20:30:00,2464,12.98,19.6,19.6
2021-06-26 21:00:00,2465,12.98,19,19
2021-06-26 21:30:00,2466,12.97,18.6,18.6
2021-06-26 22:00:00,2467,12.96,18.4,18.4
2021-06-26 22:30:00,2468,12.95,18.1,18.1
2021-06-26 23:00:00,2469,12.95,17.9,17.9
2021-06-26 23:30:00,2470,12.94,17.7,17.7
2021-06-27 00:00:00,2471,12.94,17.5,17.5
2021-06-27 00:30:00,2472,12.94,17.3,17.3
2021-06-27 01:00:00,2473,12.94,17.1,17.1
2021-06-27 01:30:00,2474,12.93,16.9,16.9
2021-06-27 02:00:00,2475,12.93,16.6,16.6
2021-06-27 02:30:00,2476,12.93,16.4,16.4
2021-06-27 03:00:00,2477,12.93,16.2,16.2
2021-06-27 03:30:00,2478,12.93,15.9,15.9
2021-06-27 04:00:00,2479,12.92,15.8,15.8
2021-06-27 04:30:00,2480,12.92,15.6,15.6
2021-06-27 05:00:00,2481,12.92,15.5,15.5
2021-06-27 05:30:00,2482,12.93,15.5,15.5
2021-06-27 06:00:00,2483,12.95,15.8,15.8
2021-06-27 06:30:00,2484,12.94,16.2,16.2
2021-06-27 07:00:00,2485,12.98,16.7,16.7
2021-06-27 07:30:00,2486,13.02,17.8,17.8
2021-06-27 08:00:00,2487,13.02,18.7,18.7
2021-06-27 08:30:00,2488,13.03,19.1,19.1
2021-06-27 09:00:00,2489,13.03,19.7,19.7
2021-06-27 09:30:00,2490,13.04,20.1,20.1
2021-06-27 10:00:00,2491,13.11,20.6,20.6
2021-06-27 10:30:00,2492,13.36,21.8,21.8
2021-06-27 11:00:00,2493,13.64,22.9,22.9
2021-06-27 11:30:00,2494,13.3,23.1,23.1
2021-06-27 12:00:00,2495,13.24,22.8,22.8
2021-06-27 12:30:00,2496,13.21,22.5,22.5
2021-06-27 13:00:00,2497,13.28,22.4,22.4
2021-06-27 13:30:00,2498,14.1,23.1,23.1
2021-06-27 14:00:00,2499,13.44,23.6,23.6
2021-06-27 14:30:00,2500,13.32,23.3,23.3
2021-06-27 15:00:00,2501,13.32,23.1,23.1
2021-06-27 15:30:00,2502,13.34,23.6,23.6
2021-06-27 16:00:00,2503,13.35,23.7,23.7
2021-06-27 16:30:00,2504,13.25,23.6,23.6
2021-06-27 17:00:00,2505,13.16,22.2,22.2
2021-06-27 17:30:00,2506,13.13,21,21
2021-06-27 18:00:00,2507,13.11,20.4,20.4
2021-06-27 18:30:00,2508,13.09,20.1,20.1
2021-06-27 19:00:00,2509,13.07,19.7,19.7
2021-06-27 19:30:00,2510,13.05,19.3,19.3
2021-06-27 20:00:00,2511,13.04,18.8,18.8
2021-06-27 20:30:00,2512,13.02,18.3,18.3
2021-06-27 21:00:00,2513,13,17.6,17.6
2021-06-27 21:30:00,2514,13,17.1,17.1
2021-06-27 22:00:00,2515,12.98,16.7,16.7
2021-06-27 22:30:00,2516,12.97,16.4,16.4
2021-06-27 23:00:00,2517,12.97,16,16
2021-06-27 23:30:00,2518,12.96,15.6,15.6
2021-06-28 00:00:00,2519,12.95,15.2,15.2
2021-06-28 00:30:00,2520,12.95,15.1,15.1
2021-06-28 01:00:00,2521,12.94,15,15
2021-06-28 01:30:00,2522,12.93,15,15
2021-06-28 02:00:00,2523,12.93,14.8,14.8
2021-06-28 02:30:00,2524,12.93,14.7,14.7
2021-06-28 03:00:00,2525,12.92,14.5,14.5
2021-06-28 03:30:00,2526,12.92,14.3,14.3
2021-06-28 04:00:00,2527,12.92,14,14
2021-06-28 04:30:00,2528,12.92,13.7,13.7
2021-06-28 05:00:00,2529,12.91,13.7,13.7
